PC,variance_explained,std
710,0.00018796523,5.5222546e-07
711,0.00018778602,5.27405e-07
712,0.0001875962,5.512704e-07
713,0.00018745937,4.7298295e-07
714,0.00018733765,4.9419594e-07
715,0.00018721019,5.287952e-07
716,0.00018703067,5.054662e-07
717,0.0001868707,5.205594e-07
718,0.00018671578,4.8867435e-07
719,0.0001865518,4.3427235e-07
720,0.00018637531,5.4676565e-07
721,0.0001862552,5.691138e-07
722,0.00018611594,5.370952e-07
723,0.00018598282,5.374061e-07
724,0.00018584485,5.5557206e-07
725,0.00018562976,6.4458595e-07
726,0.00018547504,5.6753396e-07
727,0.00018528334,5.3436355e-07
728,0.00018515602,5.530596e-07
729,0.00018502666,5.383932e-07
730,0.00018490596,5.769525e-07
731,0.00018471899,5.50596e-07
732,0.0001845708,5.4418575e-07
733,0.00018439587,5.189061e-07
734,0.00018422524,5.286054e-07
735,0.0001841062,5.753211e-07
736,0.00018395952,5.5501084e-07
737,0.0001837813,6.088771e-07
738,0.00018359181,5.5267003e-07
739,0.00018344604,5.8114654e-07
740,0.00018325586,5.985032e-07
741,0.00018311384,5.3870207e-07
742,0.00018294365,5.4623456e-07
743,0.00018282075,5.650113e-07
744,0.00018268004,5.252349e-07
745,0.0001825109,5.069529e-07
746,0.0001823711,5.058398e-07
747,0.00018223631,5.064727e-07
748,0.00018206159,4.924042e-07
749,0.00018187823,4.56751e-07
750,0.0001817534,4.3516891e-07
751,0.00018160451,4.4222358e-07
752,0.00018146119,4.915177e-07
753,0.00018133307,4.4696202e-07
754,0.00018117866,4.347626e-07
755,0.00018102273,4.654753e-07
756,0.00018083234,4.0657164e-07
757,0.0001807101,4.4917607e-07
758,0.00018058902,3.9820634e-07
759,0.00018043353,4.71636e-07
760,0.00018027477,4.6279945e-07
761,0.00018010182,4.358747e-07
762,0.000179964,3.9822854e-07
763,0.0001798502,4.3598732e-07
764,0.00017970889,4.6626224e-07
765,0.0001795602,4.6491408e-07
766,0.00017942474,4.3819637e-07
767,0.00017927654,5.2823657e-07
768,0.00017914412,5.036653e-07
769,0.00017904585,4.7685586e-07
770,0.00017885318,4.2505337e-07
771,0.00017874045,4.2930964e-07
772,0.00017860942,3.9754096e-07
773,0.0001784284,4.4660496e-07
774,0.0001782558,4.4117314e-07
775,0.00017809855,4.6180887e-07
776,0.00017797766,4.5762621e-07
777,0.00017788737,4.4906e-07
778,0.00017773606,4.6224827e-07
779,0.00017757298,4.1849995e-07
780,0.0001774182,4.485431e-07
781,0.00017729861,4.063894e-07
782,0.00017709377,4.159092e-07
783,0.00017697245,4.4862168e-07
784,0.00017686772,4.8854645e-07
785,0.00017671073,4.9272035e-07
786,0.00017647917,5.021245e-07
787,0.0001763631,4.5732756e-07
788,0.00017622714,4.5831362e-07
789,0.00017611425,4.866953e-07
790,0.00017602081,4.786711e-07
791,0.00017585067,4.5465086e-07
792,0.0001757409,4.509564e-07
793,0.00017555918,4.9263946e-07
794,0.00017541074,4.97144e-07
