PC,variance_explained,std
333,0.0012143567530799484,3.676324268010925e-06
334,0.0012129781298076874,3.7345805507698176e-06
335,0.0012097088329493248,4.145424503607266e-06
336,0.0012079035829108738,3.4702405705033064e-06
337,0.0012061947955242726,3.5966848388989375e-06
338,0.0012041756334463028,3.1830654441429966e-06
339,0.0012018212121780586,3.694736511122327e-06
340,0.0011995612510860745,3.3750130353005652e-06
341,0.0011977110477322669,3.5318257873865535e-06
342,0.0011956360032927148,3.855601367020427e-06
343,0.001193801424596728,3.891671428510758e-06
344,0.0011914972898087771,3.7628870085367363e-06
345,0.0011899050375720815,3.6116363534940166e-06
346,0.0011880233170113673,3.826021750693381e-06
347,0.0011864863370777854,3.7166810866402503e-06
348,0.0011846399225228785,4.12699036741816e-06
349,0.0011818928907610395,3.1363191309962104e-06
350,0.0011806555100815864,3.3133049144122513e-06
351,0.0011780649276855433,3.933896974490701e-06
352,0.0011765205123685511,4.07677006708827e-06
353,0.0011744701569172073,3.8120337652425183e-06
354,0.0011723881755671473,3.8705749669126745e-06
355,0.001170392246632171,3.693357908739655e-06
356,0.0011685712090400255,3.389926736045066e-06
357,0.0011661751059268122,3.739822361276407e-06
358,0.0011644643703329152,3.343298199179165e-06
359,0.0011626905619530616,3.500173293533816e-06
360,0.0011598014524334672,3.1164095724275428e-06
361,0.0011578491041676256,3.1635247358833905e-06
362,0.001155353713307114,3.3083900453982407e-06
363,0.0011538592646239594,2.899939728662867e-06
364,0.0011521718048326055,2.991835282126381e-06
365,0.0011507675856820907,2.887843773166329e-06
366,0.0011488961169119725,2.957496032734013e-06
367,0.001146441544046099,3.3374442368785307e-06
368,0.0011441268977166197,3.335878754449914e-06
369,0.001142511472207237,3.17168720359197e-06
370,0.001140184796591742,2.673601435844178e-06
371,0.0011387276453009587,3.01039843900443e-06
372,0.0011372186687726138,3.1266853554299925e-06
373,0.001135332230117813,3.1142444082501974e-06
374,0.0011333748583020984,2.9140242804875182e-06
375,0.0011313140898003289,3.370420082988671e-06
376,0.001128714982839138,3.6797450113644114e-06
377,0.0011269550834611852,3.882613472022709e-06
378,0.001124915239443039,3.5510416783682448e-06
379,0.001123060867777447,3.713533736695346e-06
380,0.001121157702338036,4.049548556091739e-06
381,0.0011190412284069974,4.478766804197989e-06
382,0.0011172243655553718,3.812254906710334e-06
383,0.0011151937768410563,3.2416355416151345e-06
384,0.0011126668385258377,3.827854895596747e-06
385,0.0011107743470021405,3.833113596774691e-06
386,0.001109506208078508,4.100593572072792e-06
387,0.0011075033417795733,3.703782588597466e-06
388,0.0011062569360352854,4.136772996715952e-06
389,0.0011048722014516585,4.479000229313331e-06
390,0.0011024928784206145,4.181518637512605e-06
391,0.001100061013122059,4.226864452213945e-06
392,0.001098502335323765,4.945824721892429e-06
